"order_id","order_date","order_time","total_price","details"
7713,"2015-05-10","12:49:43","152.75","The Big Meat Pizza, The Calabrese Pizza, The Chicken Pesto Pizza, The Italian Supreme Pizza, The Italian Vegetables Pizza, The Napolitana Pizza, The Soppressata Pizza, The Spinach Pesto Pizza, The Thai Chicken Pizza"
7714,"2015-05-10","12:59:35","28.75","The Barbecue Chicken Pizza, The Big Meat Pizza"
7715,"2015-05-10","13:12:25","12.5","The Pepperoni Pizza"
7716,"2015-05-10","14:09:19","36.5","The Calabrese Pizza, The Mexicana Pizza"
7717,"2015-05-10","14:30:53","51.25","The Hawaiian Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Sicilian Pizza"
7718,"2015-05-10","14:44:42","73.5","The Barbecue Chicken Pizza, The Italian Capocollo Pizza, The Pepper Salami Pizza, The Spinach and Feta Pizza"
7719,"2015-05-10","15:11:59","12.75","The Italian Vegetables Pizza"
7720,"2015-05-10","15:23:04","16.25","The Sicilian Pizza"
7721,"2015-05-10","15:27:54","70.9","The Brie Carre Pizza, The Calabrese Pizza, The Four Cheese Pizza, The Sicilian Pizza"
7722,"2015-05-10","15:28:38","55.7","The Big Meat Pizza, The Four Cheese Pizza, The Hawaiian Pizza, The Pepperoni Pizza"
7723,"2015-05-10","15:32:00","32.75","The Mediterranean Pizza, The Spicy Italian Pizza"
7724,"2015-05-10","15:43:22","12.75","The Italian Vegetables Pizza"
7725,"2015-05-10","15:45:52","59","The Big Meat Pizza, The Pepperoni Pizza, The Pepper Salami Pizza, The Soppressata Pizza"
7726,"2015-05-10","15:50:36","47","The Barbecue Chicken Pizza, The Hawaiian Pizza, The Pepperoni Pizza"
7727,"2015-05-10","16:02:23","17.95","The Four Cheese Pizza"
7728,"2015-05-10","16:23:43","28.75","The Mediterranean Pizza, The Southwest Chicken Pizza"
7729,"2015-05-10","16:38:32","61","The Classic Deluxe Pizza, The Five Cheese Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Greek Pizza"
7730,"2015-05-10","16:51:04","28.75","The California Chicken Pizza, The Vegetables + Vegetables Pizza"
7731,"2015-05-10","16:51:35","45.75","The Calabrese Pizza, The Green Garden Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
7732,"2015-05-10","17:11:33","13.25","The Hawaiian Pizza"
7733,"2015-05-10","17:17:17","51.75","The Barbecue Chicken Pizza, The Five Cheese Pizza, The Hawaiian Pizza"
7734,"2015-05-10","17:17:49","64.5","The Calabrese Pizza, The Mediterranean Pizza, The Mediterranean Pizza, The Sicilian Pizza"
7735,"2015-05-10","17:22:15","58","The Spinach Pesto Pizza, The Greek Pizza, The Greek Pizza"
7736,"2015-05-10","17:45:17","43","The Hawaiian Pizza, The Italian Capocollo Pizza, The Mediterranean Pizza"
7737,"2015-05-10","17:46:56","62.25","The Mexicana Pizza, The Prosciutto and Arugula Pizza, The Greek Pizza"
7738,"2015-05-10","17:48:48","70.4","The Brie Carre Pizza, The Italian Vegetables Pizza, The Pepperoni Pizza, The Spinach and Feta Pizza"
7739,"2015-05-10","17:49:23","73.25","The Italian Supreme Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepperoni Pizza, The Greek Pizza"
7740,"2015-05-10","17:50:11","28.75","The Big Meat Pizza, The Italian Vegetables Pizza"
7741,"2015-05-10","17:56:45","16.75","The Barbecue Chicken Pizza"
7742,"2015-05-10","17:58:35","12.5","The Soppressata Pizza"
7743,"2015-05-10","17:58:55","28.5","The Pepper Salami Pizza, The Spinach and Feta Pizza"
7744,"2015-05-10","18:14:10","41.5","The Pepperoni Pizza, The Pepperoni Pizza, The Pepper Salami Pizza"
7745,"2015-05-10","18:19:31","16.5","The Spinach Supreme Pizza"
7746,"2015-05-10","18:24:57","16.5","The Spicy Italian Pizza"
7747,"2015-05-10","18:34:12","74.25","The Hawaiian Pizza, The Spinach Pesto Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza"
7748,"2015-05-10","18:37:25","17.95","The Four Cheese Pizza"
7749,"2015-05-10","18:45:47","65","The Big Meat Pizza, The Calabrese Pizza, The Italian Supreme Pizza, The Vegetables + Vegetables Pizza"
7750,"2015-05-10","19:41:23","58.75","The Classic Deluxe Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Spinach Pesto Pizza"
7751,"2015-05-10","19:50:56","28.25","The Five Cheese Pizza, The Pepperoni Pizza"
7752,"2015-05-10","19:51:24","20.75","The Thai Chicken Pizza"
7753,"2015-05-10","20:01:59","32.5","The Classic Deluxe Pizza, The Napolitana Pizza"
7754,"2015-05-10","20:12:02","17.95","The Four Cheese Pizza"
7755,"2015-05-10","20:58:31","20.25","The Mexicana Pizza"
7756,"2015-05-10","21:01:56","12","The Italian Capocollo Pizza"
7757,"2015-05-10","21:19:01","16.5","The Spinach Pesto Pizza"
7758,"2015-05-10","21:21:44","49","The California Chicken Pizza, The Classic Deluxe Pizza, The Mexicana Pizza"
7759,"2015-05-10","21:46:59","20.5","The Napolitana Pizza"
7760,"2015-05-10","22:16:49","62","The California Chicken Pizza, The Sicilian Pizza, The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
7761,"2015-05-11","11:26:20","12.75","The California Chicken Pizza"
7762,"2015-05-11","11:27:22","33.5","The Barbecue Chicken Pizza"
7763,"2015-05-11","11:35:17","26.75","The Classic Deluxe Pizza, The Four Cheese Pizza"
7764,"2015-05-11","11:37:11","69","The California Chicken Pizza, The Chicken Alfredo Pizza, The Italian Capocollo Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
7765,"2015-05-11","11:37:14","28.75","The Green Garden Pizza, The Southwest Chicken Pizza"
7766,"2015-05-11","11:44:53","12.75","The Thai Chicken Pizza"
7767,"2015-05-11","11:50:41","25","The Spinach Pesto Pizza, The Spinach Supreme Pizza"
7768,"2015-05-11","12:04:08","16.5","The Italian Supreme Pizza"
7769,"2015-05-11","12:09:12","201.25","The Big Meat Pizza, The Calabrese Pizza, The California Chicken Pizza, The Classic Deluxe Pizza, The Italian Capocollo Pizza, The Italian Capocollo Pizza, The Italian Supreme Pizza, The Italian Supreme Pizza, The Italian Vegetables Pizza, The Mediterranean Pizza, The Soppressata Pizza"
7770,"2015-05-11","12:29:51","33.5","The Barbecue Chicken Pizza, The Thai Chicken Pizza"
7771,"2015-05-11","12:45:24","12.75","The Southwest Chicken Pizza"
7772,"2015-05-11","13:03:16","12.5","The Spinach Supreme Pizza"
7773,"2015-05-11","13:04:25","20.75","The Barbecue Chicken Pizza"
7774,"2015-05-11","13:09:41","16.75","The Chicken Alfredo Pizza"
7775,"2015-05-11","13:10:18","20.75","The Thai Chicken Pizza"
7776,"2015-05-11","13:11:20","12","The Big Meat Pizza"
7777,"2015-05-11","13:18:17","16.75","The California Chicken Pizza"
7778,"2015-05-11","13:20:19","10.5","The Hawaiian Pizza"
7779,"2015-05-11","13:51:24","28.5","The Green Garden Pizza, The Spicy Italian Pizza"
7780,"2015-05-11","13:54:09","12","The Classic Deluxe Pizza"
7781,"2015-05-11","13:56:21","33.5","The Southwest Chicken Pizza, The Spinach Pesto Pizza"
7782,"2015-05-11","14:21:17","71.25","The Four Cheese Pizza, The Mediterranean Pizza, The Sicilian Pizza, The Spinach and Feta Pizza"
7783,"2015-05-11","14:21:58","70.25","The Barbecue Chicken Pizza, The California Chicken Pizza, The Napolitana Pizza, The Thai Chicken Pizza"
7784,"2015-05-11","14:26:31","95.25","The Big Meat Pizza, The Classic Deluxe Pizza, The Classic Deluxe Pizza, The Five Cheese Pizza, The Mediterranean Pizza, The Spicy Italian Pizza"
7785,"2015-05-11","14:29:39","33.5","The Barbecue Chicken Pizza"
7786,"2015-05-11","14:34:10","77.7","The Five Cheese Pizza, The Four Cheese Pizza, The Napolitana Pizza, The Prosciutto and Arugula Pizza"
7787,"2015-05-11","15:08:44","12","The Greek Pizza"
7788,"2015-05-11","16:04:29","56.9","The Barbecue Chicken Pizza, The Brie Carre Pizza, The Soppressata Pizza"
7789,"2015-05-11","16:30:07","58.25","The Barbecue Chicken Pizza, The Green Garden Pizza, The Soppressata Pizza, The Southwest Chicken Pizza"
7790,"2015-05-11","16:38:46","72.9","The Brie Carre Pizza, The Italian Capocollo Pizza, The Pepper Salami Pizza, The Spinach Supreme Pizza"
7791,"2015-05-11","16:49:35","35.25","The Five Cheese Pizza, The Italian Vegetables Pizza"
7792,"2015-05-11","16:58:22","70","The Mediterranean Pizza, The Spicy Italian Pizza, The Spicy Italian Pizza, The Spicy Italian Pizza"
7793,"2015-05-11","17:05:14","31.25","The Four Cheese Pizza, The Pepper Salami Pizza"
7794,"2015-05-11","17:15:09","28.25","The Classic Deluxe Pizza, The Sicilian Pizza"
7795,"2015-05-11","17:22:49","20.75","The Prosciutto and Arugula Pizza"
7796,"2015-05-11","17:28:36","32.25","The Classic Deluxe Pizza, The Sicilian Pizza"
7797,"2015-05-11","17:39:42","83.5","The Barbecue Chicken Pizza, The Spicy Italian Pizza, The Spicy Italian Pizza, The Greek Pizza"
7798,"2015-05-11","17:40:01","73.45","The Calabrese Pizza, The Five Cheese Pizza, The Four Cheese Pizza, The Soppressata Pizza"
7799,"2015-05-11","17:49:16","56.4","The Big Meat Pizza, The Brie Carre Pizza, The Southwest Chicken Pizza"
7800,"2015-05-11","17:53:46","70.5","The Chicken Pesto Pizza, The Five Cheese Pizza, The Four Cheese Pizza, The Spicy Italian Pizza"
7801,"2015-05-11","17:59:12","63.5","The Five Cheese Pizza, The Napolitana Pizza, The Sicilian Pizza, The Thai Chicken Pizza"
7802,"2015-05-11","18:04:57","38.75","The Five Cheese Pizza, The Green Garden Pizza"
7803,"2015-05-11","18:05:56","50.75","The Pepperoni, Mushroom, and Peppers Pizza, The Sicilian Pizza, The Spinach and Feta Pizza"
7804,"2015-05-11","18:43:49","16","The Mediterranean Pizza"
7805,"2015-05-11","18:58:55","12","The Big Meat Pizza"
7806,"2015-05-11","19:02:18","26.5","The Classic Deluxe Pizza, The Hawaiian Pizza"
7807,"2015-05-11","19:09:14","25.75","The Green Garden Pizza, The Pepperoni Pizza"
7808,"2015-05-11","19:10:58","50","The Barbecue Chicken Pizza, The Barbecue Chicken Pizza, The Spinach Pesto Pizza"
7809,"2015-05-11","19:17:30","32.25","The Big Meat Pizza, The Spinach and Feta Pizza"
7810,"2015-05-11","19:20:35","29.25","The Pepper Salami Pizza, The Southwest Chicken Pizza"
7811,"2015-05-11","19:29:22","32.5","The Big Meat Pizza, The Classic Deluxe Pizza"
7812,"2015-05-11","19:34:35","59.75","The Big Meat Pizza, The Hawaiian Pizza, The Prosciutto and Arugula Pizza, The Soppressata Pizza"
7813,"2015-05-11","19:38:14","61.5","The Italian Supreme Pizza, The Pepperoni Pizza, The Vegetables + Vegetables Pizza"
7814,"2015-05-11","19:45:00","15.25","The Pepperoni Pizza"
7815,"2015-05-11","19:45:13","51.7","The Classic Deluxe Pizza, The Four Cheese Pizza, The Hawaiian Pizza"
7816,"2015-05-11","20:11:34","35.25","The California Chicken Pizza, The Five Cheese Pizza"
7817,"2015-05-11","20:51:14","20.75","The Pepper Salami Pizza"
7818,"2015-05-11","21:06:34","16","The Classic Deluxe Pizza"
7819,"2015-05-11","21:13:42","12","The Italian Capocollo Pizza"
7820,"2015-05-11","21:27:27","32.5","The Italian Supreme Pizza, The Greek Pizza"
7821,"2015-05-12","11:38:16","45","The Calabrese Pizza, The Chicken Alfredo Pizza, The Italian Capocollo Pizza"
7822,"2015-05-12","11:51:13","143.25","The Barbecue Chicken Pizza, The Hawaiian Pizza, The Napolitana Pizza, The Pepperoni Pizza, The Pepperoni Pizza, The Spicy Italian Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza, The Greek Pizza"
7823,"2015-05-12","12:00:27","36.75","The Mediterranean Pizza, The Soppressata Pizza"
7824,"2015-05-12","12:05:03","72.9","The Brie Carre Pizza, The Italian Supreme Pizza, The Pepperoni Pizza, The Spinach and Feta Pizza"
7825,"2015-05-12","12:15:51","20.75","The Thai Chicken Pizza"
7826,"2015-05-12","12:20:56","56.5","The Big Meat Pizza, The Hawaiian Pizza, The Napolitana Pizza, The Vegetables + Vegetables Pizza"
7827,"2015-05-12","12:22:07","42","The Four Cheese Pizza, The Hawaiian Pizza, The Italian Vegetables Pizza"
7828,"2015-05-12","12:27:06","67","The Barbecue Chicken Pizza, The Chicken Pesto Pizza, The Chicken Pesto Pizza, The Chicken Pesto Pizza"
7829,"2015-05-12","12:30:13","46","The California Chicken Pizza, The Hawaiian Pizza, The Italian Vegetables Pizza"
7830,"2015-05-12","12:39:37","34.5","The Five Cheese Pizza, The Napolitana Pizza"
7831,"2015-05-12","12:53:49","20.75","The Spicy Italian Pizza"
7832,"2015-05-12","13:04:13","16.5","The Spicy Italian Pizza"
7833,"2015-05-12","13:11:04","12","The Big Meat Pizza"
7834,"2015-05-12","13:12:30","20.25","The Hawaiian Pizza, The Pepperoni Pizza"
7835,"2015-05-12","13:13:42","39.25","The Five Cheese Pizza, The Italian Supreme Pizza"
7836,"2015-05-12","13:17:01","20.75","The Southwest Chicken Pizza"
7837,"2015-05-12","13:34:52","36","The Italian Supreme Pizza, The Pepperoni Pizza"
7838,"2015-05-12","13:35:20","16","The Mediterranean Pizza"
7839,"2015-05-12","13:44:49","16.75","The Chicken Pesto Pizza"
7840,"2015-05-12","13:50:13","32.75","The Pepper Salami Pizza, The Sicilian Pizza"
7841,"2015-05-12","14:01:39","36.25","The Sicilian Pizza, The Vegetables + Vegetables Pizza"
7842,"2015-05-12","14:13:00","37.75","The Italian Capocollo Pizza, The Italian Capocollo Pizza, The Pepperoni Pizza"
7843,"2015-05-12","14:59:06","12","The Greek Pizza"
7844,"2015-05-12","14:59:26","230.2","The Big Meat Pizza, The Classic Deluxe Pizza, The Four Cheese Pizza, The Italian Capocollo Pizza, The Mediterranean Pizza, The Napolitana Pizza, The Prosciutto and Arugula Pizza, The Sicilian Pizza, The Southwest Chicken Pizza, The Spicy Italian Pizza, The Greek Pizza, The Vegetables + Vegetables Pizza"
7845,"2015-05-12","15:00:45","63.75","The Big Meat Pizza, The Five Cheese Pizza, The Pepper Salami Pizza, The Spinach Pesto Pizza"
7846,"2015-05-12","15:33:50","37.5","The Italian Capocollo Pizza, The Greek Pizza"
7847,"2015-05-12","15:36:32","16","The Classic Deluxe Pizza"
7848,"2015-05-12","15:48:45","36.75","The Green Garden Pizza, The Pepper Salami Pizza"
7849,"2015-05-12","16:05:09","33.25","The Pepperoni Pizza, The Spinach Pesto Pizza"
7850,"2015-05-12","16:08:01","16","The Green Garden Pizza"
7851,"2015-05-12","16:14:24","20.25","The Sicilian Pizza"
7852,"2015-05-12","16:33:00","36.75","The Chicken Alfredo Pizza, The Mediterranean Pizza"
7853,"2015-05-12","16:55:23","16.75","The Barbecue Chicken Pizza"
7854,"2015-05-12","16:56:17","14.75","The Four Cheese Pizza"
7855,"2015-05-12","16:58:36","27.25","The Four Cheese Pizza, The Pepperoni Pizza"
7856,"2015-05-12","17:01:28","44.25","The Pepperoni Pizza, The Pepperoni Pizza, The Spicy Italian Pizza"
7857,"2015-05-12","17:03:51","29.95","The Four Cheese Pizza, The Mediterranean Pizza"
7858,"2015-05-12","17:11:21","53.75","The California Chicken Pizza, The Spinach Supreme Pizza, The Greek Pizza"
7859,"2015-05-12","17:23:22","12.25","The Sicilian Pizza"
7860,"2015-05-12","17:25:32","69","The Calabrese Pizza, The Classic Deluxe Pizza, The Mexicana Pizza, The Greek Pizza"
7861,"2015-05-12","17:26:24","44.4","The Brie Carre Pizza, The California Chicken Pizza"
7862,"2015-05-12","17:33:44","30.75","The Calabrese Pizza, The Five Cheese Pizza"
7863,"2015-05-12","17:46:17","20.75","The Pepperoni, Mushroom, and Peppers Pizza, The Pepperoni Pizza"
7864,"2015-05-12","18:21:29","43","The Pepperoni Pizza, The Soppressata Pizza, The Spicy Italian Pizza"
7865,"2015-05-12","18:21:44","29.25","The Hawaiian Pizza, The Southwest Chicken Pizza"
7866,"2015-05-12","18:33:59","27","The Mediterranean Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
7867,"2015-05-12","18:44:45","58.25","The Barbecue Chicken Pizza, The California Chicken Pizza, The Southwest Chicken Pizza"
7868,"2015-05-12","18:49:37","12","The Classic Deluxe Pizza"
7869,"2015-05-12","19:01:22","20.75","The Southwest Chicken Pizza"
7870,"2015-05-12","19:08:40","12.75","The Chicken Alfredo Pizza"
7871,"2015-05-12","19:28:52","29","The Barbecue Chicken Pizza, The Sicilian Pizza"
7872,"2015-05-12","19:31:57","33.25","The Prosciutto and Arugula Pizza, The Thai Chicken Pizza"
7873,"2015-05-12","19:58:03","16.75","The Italian Vegetables Pizza"
7874,"2015-05-12","20:10:02","57","The Prosciutto and Arugula Pizza, The Spinach and Feta Pizza, The Vegetables + Vegetables Pizza"
7875,"2015-05-12","20:39:30","60.5","The Classic Deluxe Pizza, The Green Garden Pizza, The Spinach Supreme Pizza, The Vegetables + Vegetables Pizza"
7876,"2015-05-12","20:43:56","20.75","The California Chicken Pizza"
7877,"2015-05-12","20:55:23","27.75","The California Chicken Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
7878,"2015-05-12","21:01:48","38.75","The Five Cheese Pizza, The Mexicana Pizza"
7879,"2015-05-12","21:21:29","12","The Greek Pizza"
7880,"2015-05-12","21:30:02","20.5","The Greek Pizza"
7881,"2015-05-12","21:49:53","24","The Classic Deluxe Pizza, The Italian Capocollo Pizza"
7882,"2015-05-12","22:16:03","20.5","The Napolitana Pizza"
7883,"2015-05-13","11:17:41","12.75","The Barbecue Chicken Pizza"
7884,"2015-05-13","11:31:29","20.75","The Spicy Italian Pizza"
7885,"2015-05-13","11:38:48","20.75","The Chicken Pesto Pizza"
7886,"2015-05-13","11:44:10","20.75","The Soppressata Pizza"
7887,"2015-05-13","11:47:07","16.75","The California Chicken Pizza"
7888,"2015-05-13","11:57:54","20.75","The Spicy Italian Pizza"
7889,"2015-05-13","11:59:19","34.7","The Barbecue Chicken Pizza, The Four Cheese Pizza"
7890,"2015-05-13","12:05:41","62.5","The Italian Capocollo Pizza, The Italian Supreme Pizza, The Greek Pizza"
7891,"2015-05-13","12:17:17","127","The Big Meat Pizza, The California Chicken Pizza, The Hawaiian Pizza, The Italian Capocollo Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Spicy Italian Pizza, The Thai Chicken Pizza, The Thai Chicken Pizza"
7892,"2015-05-13","12:27:35","12.75","The Barbecue Chicken Pizza"
7893,"2015-05-13","12:30:48","24.5","The Big Meat Pizza, The Prosciutto and Arugula Pizza"
7894,"2015-05-13","12:30:58","12.25","The Sicilian Pizza"
7895,"2015-05-13","12:31:38","12.5","The Soppressata Pizza"
7896,"2015-05-13","12:39:48","16","The Vegetables + Vegetables Pizza"
7897,"2015-05-13","12:44:38","44.75","The California Chicken Pizza, The Classic Deluxe Pizza, The Greek Pizza"
7898,"2015-05-13","12:56:27","39.9","The Brie Carre Pizza, The Sicilian Pizza"
7899,"2015-05-13","13:01:32","38.5","The Pepperoni Pizza, The Prosciutto and Arugula Pizza, The Sicilian Pizza"
7900,"2015-05-13","13:09:23","41","The Spicy Italian Pizza, The Vegetables + Vegetables Pizza"
7901,"2015-05-13","13:19:21","35.25","The California Chicken Pizza, The Five Cheese Pizza"
7902,"2015-05-13","13:25:39","62.25","The Italian Supreme Pizza, The Spicy Italian Pizza, The Thai Chicken Pizza"
7903,"2015-05-13","13:54:23","50.5","The Five Cheese Pizza, The Napolitana Pizza, The Greek Pizza"
7904,"2015-05-13","14:02:20","44.75","The Four Cheese Pizza, The Pepperoni Pizza, The Sicilian Pizza"
7905,"2015-05-13","14:12:16","208.45","The Big Meat Pizza, The Calabrese Pizza, The Four Cheese Pizza, The Italian Capocollo Pizza, The Italian Supreme Pizza, The Italian Vegetables Pizza, The Pepperoni Pizza, The Soppressata Pizza, The Southwest Chicken Pizza, The Spicy Italian Pizza, The Spinach Pesto Pizza, The Greek Pizza"
7906,"2015-05-13","14:13:10","12","The Big Meat Pizza"
7907,"2015-05-13","14:47:50","59.75","The Big Meat Pizza, The Five Cheese Pizza, The Hawaiian Pizza, The Italian Vegetables Pizza"
7908,"2015-05-13","14:53:14","35.5","The Four Cheese Pizza, The Thai Chicken Pizza"
7909,"2015-05-13","14:57:07","50.9","The Brie Carre Pizza, The Chicken Pesto Pizza, The Hawaiian Pizza"
7910,"2015-05-13","15:12:07","28","The Big Meat Pizza, The Mexicana Pizza"
7911,"2015-05-13","15:26:11","32.75","The Spicy Italian Pizza, The Spinach and Feta Pizza"
7912,"2015-05-13","15:36:52","28.75","The Big Meat Pizza, The Italian Vegetables Pizza"
7913,"2015-05-13","15:50:24","28.95","The Four Cheese Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
7914,"2015-05-13","15:56:10","17.95","The Four Cheese Pizza"
7915,"2015-05-13","15:56:20","12.75","The Thai Chicken Pizza"
7916,"2015-05-13","16:10:06","20.75","The Spinach Pesto Pizza"
7917,"2015-05-13","16:36:17","65.75","The Italian Supreme Pizza, The Mexicana Pizza, The Pepperoni Pizza, The Prosciutto and Arugula Pizza"
7918,"2015-05-13","16:51:02","28.25","The Calabrese Pizza, The Spinach and Feta Pizza"
7919,"2015-05-13","16:51:18","13.25","The Hawaiian Pizza"
7920,"2015-05-13","17:06:21","74.25","The California Chicken Pizza, The Chicken Alfredo Pizza, The Classic Deluxe Pizza, The Thai Chicken Pizza"
7921,"2015-05-13","17:08:01","56.75","The Pepperoni Pizza, The Prosciutto and Arugula Pizza, The Spicy Italian Pizza"
7922,"2015-05-13","17:11:11","12","The Greek Pizza"
7923,"2015-05-13","17:13:13","41.5","The Barbecue Chicken Pizza, The Southwest Chicken Pizza"
7924,"2015-05-13","17:17:31","32.5","The Green Garden Pizza, The Hawaiian Pizza"
7925,"2015-05-13","17:35:48","26.75","The Four Cheese Pizza, The Spinach and Feta Pizza"
7926,"2015-05-13","17:37:55","28","The Big Meat Pizza, The Classic Deluxe Pizza"
7927,"2015-05-13","17:46:58","20.25","The Calabrese Pizza"
7928,"2015-05-13","18:29:00","58","The Classic Deluxe Pizza, The Pepperoni Pizza, The Soppressata Pizza, The Southwest Chicken Pizza"
7929,"2015-05-13","18:32:38","74.25","The Chicken Pesto Pizza, The Italian Supreme Pizza, The Pepper Salami Pizza, The Spinach and Feta Pizza"
7930,"2015-05-13","18:33:37","16.75","The Chicken Alfredo Pizza"
7931,"2015-05-13","18:36:15","32.75","The Spicy Italian Pizza, The Vegetables + Vegetables Pizza"
7932,"2015-05-13","18:57:23","54.25","The Chicken Alfredo Pizza, The Southwest Chicken Pizza, The Spinach Pesto Pizza"
7933,"2015-05-13","19:02:37","41.5","The Pepper Salami Pizza, The Thai Chicken Pizza"
7934,"2015-05-13","19:13:01","30.5","The Five Cheese Pizza, The Green Garden Pizza"
7935,"2015-05-13","19:24:15","30.5","The California Chicken Pizza, The Pepperoni Pizza"
7936,"2015-05-13","19:27:08","9.75","The Pepperoni Pizza"
7937,"2015-05-13","19:38:17","14.75","The Four Cheese Pizza"
7938,"2015-05-13","19:49:16","23","The Hawaiian Pizza, The Prosciutto and Arugula Pizza"
7939,"2015-05-13","20:07:49","20.75","The Italian Supreme Pizza"
7940,"2015-05-13","20:10:01","17.95","The Four Cheese Pizza"
7941,"2015-05-13","20:27:36","32.75","The Spinach and Feta Pizza, The Spinach Supreme Pizza"
7942,"2015-05-13","20:30:22","20.75","The California Chicken Pizza"
7943,"2015-05-13","20:50:17","47.75","The California Chicken Pizza, The Classic Deluxe Pizza, The Pepperoni, Mushroom, and Peppers Pizza"
7944,"2015-05-13","22:08:45","12","The Big Meat Pizza"
7945,"2015-05-13","22:23:35","16.5","The Soppressata Pizza"
7946,"2015-05-14","11:36:58","12","The Big Meat Pizza"
7947,"2015-05-14","11:45:09","63.25","The Classic Deluxe Pizza, The Italian Capocollo Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Sicilian Pizza"
7948,"2015-05-14","11:50:01","118.25","The Barbecue Chicken Pizza, The Big Meat Pizza, The Napolitana Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Pepperoni Pizza, The Thai Chicken Pizza, The Greek Pizza"
7949,"2015-05-14","12:12:02","12","The Vegetables + Vegetables Pizza"
7950,"2015-05-14","12:12:24","41","The Thai Chicken Pizza, The Vegetables + Vegetables Pizza"
7951,"2015-05-14","12:13:35","12.75","The Barbecue Chicken Pizza"
7952,"2015-05-14","12:30:21","71.2","The Barbecue Chicken Pizza, The Big Meat Pizza, The Four Cheese Pizza, The Italian Capocollo Pizza"
7953,"2015-05-14","12:30:26","33.25","The Prosciutto and Arugula Pizza, The Southwest Chicken Pizza"
7954,"2015-05-14","12:31:27","62.75","The California Chicken Pizza, The Hawaiian Pizza, The Pepperoni Pizza, The Sicilian Pizza"
7955,"2015-05-14","12:33:15","66","The Mexicana Pizza, The Pepper Salami Pizza, The Southwest Chicken Pizza, The Spicy Italian Pizza"
7956,"2015-05-14","12:40:06","11","The Pepperoni, Mushroom, and Peppers Pizza"
7957,"2015-05-14","12:40:08","12","The Greek Pizza"
7958,"2015-05-14","12:43:48","20.75","The Thai Chicken Pizza"
7959,"2015-05-14","12:57:13","79.25","The California Chicken Pizza, The Hawaiian Pizza, The Thai Chicken Pizza"
7960,"2015-05-14","13:00:01","55.2","The Four Cheese Pizza, The Hawaiian Pizza, The Spicy Italian Pizza"
7961,"2015-05-14","13:04:17","24.75","The California Chicken Pizza, The Vegetables + Vegetables Pizza"
7962,"2015-05-14","13:05:07","28.75","The California Chicken Pizza, The Classic Deluxe Pizza"
7963,"2015-05-14","13:05:30","18.5","The Five Cheese Pizza"
7964,"2015-05-14","13:06:22","47","The Four Cheese Pizza, The Green Garden Pizza, The Mexicana Pizza"
7965,"2015-05-14","13:26:21","186.25","The Big Meat Pizza, The California Chicken Pizza, The Classic Deluxe Pizza, The Napolitana Pizza, The Pepperoni, Mushroom, and Peppers Pizza, The Prosciutto and Arugula Pizza, The Prosciutto and Arugula Pizza, The Soppressata Pizza, The Soppressata Pizza, The Spicy Italian Pizza, The Spinach and Feta Pizza"
7966,"2015-05-14","13:28:23","41","The Mexicana Pizza, The Spicy Italian Pizza"
7967,"2015-05-14","13:38:12","12.25","The Sicilian Pizza"
7968,"2015-05-14","13:45:53","33","The Hawaiian Pizza, The Spinach Pesto Pizza"
7969,"2015-05-14","13:47:53","37.25","The Prosciutto and Arugula Pizza, The Thai Chicken Pizza"
7970,"2015-05-14","13:48:29","16","The Mexicana Pizza"
7971,"2015-05-14","13:56:07","31.5","The Pepperoni Pizza, The Sicilian Pizza"
7972,"2015-05-14","14:10:52","55.45","The California Chicken Pizza, The Four Cheese Pizza, The Spicy Italian Pizza"
7973,"2015-05-14","14:43:33","20.5","The Italian Capocollo Pizza"
7974,"2015-05-14","14:49:15","33.5","The Barbecue Chicken Pizza, The Pepper Salami Pizza"
7975,"2015-05-14","14:52:35","12","The Green Garden Pizza"
7976,"2015-05-14","15:09:14","62","The Chicken Alfredo Pizza, The Soppressata Pizza, The Spinach and Feta Pizza, The Thai Chicken Pizza"
7977,"2015-05-14","15:20:53","15.25","The Pepperoni Pizza"
7978,"2015-05-14","15:31:04","29","The Hawaiian Pizza, The Pepperoni Pizza"
7979,"2015-05-14","16:30:34","36.75","The Green Garden Pizza, The Southwest Chicken Pizza"
7980,"2015-05-14","16:49:55","65.7","The Four Cheese Pizza, The Four Cheese Pizza, The Italian Supreme Pizza"
7981,"2015-05-14","16:50:39","34.5","The Five Cheese Pizza, The Italian Capocollo Pizza"
7982,"2015-05-14","17:17:02","33.25","The Pepper Salami Pizza, The Spicy Italian Pizza"
